C_c50f120990f34e0cb4e97ecfbab870af_1_q#1	Was Odissi popular form of dancing during the Medieval era?
C_c50f120990f34e0cb4e97ecfbab870af_1_q#2	Was there a popular Odissi dancer in this era?
C_c50f120990f34e0cb4e97ecfbab870af_1_q#3	Is there anything significant about Odissi dancing in the Medieval era?
C_c50f120990f34e0cb4e97ecfbab870af_1_q#4	Was Odissi a good source of income for the performers?
C_c50f120990f34e0cb4e97ecfbab870af_1_q#5	Were there anyone in the Medieval who did not like this form of dancing?
C_c50f120990f34e0cb4e97ecfbab870af_1_q#6	In what arenas were you able to witness the Odissi performers in the Medieval era?
C_ca2198202da140e28165132567967682_1_q#0	Can you provide me with a little information on And Winter Came..and Dark Sky Island?
C_ca2198202da140e28165132567967682_1_q#1	Is this the name of a music group?
C_ca2198202da140e28165132567967682_1_q#2	What was all involved in the making of this album?
C_ca2198202da140e28165132567967682_1_q#3	Is her winter-themed album popular?
C_ca2198202da140e28165132567967682_1_q#4	What did she do after this success?
C_ca2198202da140e28165132567967682_1_q#5	What did she focus on during her break?
C_8b166a2b96a4446b96aec0b2fd24bb06_1_q#0	Where did Clinton grow up?
C_8b166a2b96a4446b96aec0b2fd24bb06_1_q#1	Where did she live after Chicago?
C_8b166a2b96a4446b96aec0b2fd24bb06_1_q#2	What did her parents do for a living?
C_8b166a2b96a4446b96aec0b2fd24bb06_1_q#3	Did she have siblings?
C_55326ebad6b0415ea8430f68d8c986f4_1_q#0	What was his view on sexual impulse in the youth?
C_55326ebad6b0415ea8430f68d8c986f4_1_q#1	How does he feel they experience it differently?
C_55326ebad6b0415ea8430f68d8c986f4_1_q#2	Does he think that the youth are more sexually active than older people?
C_55326ebad6b0415ea8430f68d8c986f4_1_q#3	Why did he come to this conclusion?
C_55326ebad6b0415ea8430f68d8c986f4_1_q#4	Were the recalling of sensations more in females or males?
C_55326ebad6b0415ea8430f68d8c986f4_1_q#5	Who were the other authors?
C_55326ebad6b0415ea8430f68d8c986f4_1_q#6	Did he have any thoughts on the hereditary of sexual excitement?
C_217351d2fd5a4a9bb19386d270564876_1_q#0	What was David Frost job?
C_217351d2fd5a4a9bb19386d270564876_1_q#1	In what country was That was the week that was been produce?
C_217351d2fd5a4a9bb19386d270564876_1_q#2	Was it successful?
C_217351d2fd5a4a9bb19386d270564876_1_q#3	Was it published to other country?
C_217351d2fd5a4a9bb19386d270564876_1_q#4	How successful did it get?
C_217351d2fd5a4a9bb19386d270564876_1_q#5	Did he get other shows that was popular?
C_217351d2fd5a4a9bb19386d270564876_1_q#6	Did he get a partner on his job?
C_217351d2fd5a4a9bb19386d270564876_1_q#7	Are there any other interesting aspects about this article?
C_217351d2fd5a4a9bb19386d270564876_1_q#8	Is Frost incapable?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#0	What happened during motown major hit years?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#1	What happened after that?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#2	Can you tell me how long did it stay on the charts?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#3	What were some of their major hits?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#4	Were they popular among a lot of people?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#5	What other things took place after that?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#6	Did they go on to continue to be successful?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#7	Any other important aspects regarding their major hit years?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#8	Did the group grow apart after she left?
C_1183ad7f6a684fc28b80ad594e48035d_0_q#9	Did she do well with joining the group?
C_0c375df1b7874f38a2530ccfccb1d6e1_1_q#0	where did the group first  come together
C_0c375df1b7874f38a2530ccfccb1d6e1_1_q#1	did school cause the breakup
C_0c375df1b7874f38a2530ccfccb1d6e1_1_q#2	did any members leave on good terms
C_0c375df1b7874f38a2530ccfccb1d6e1_1_q#3	Did they ever try other forms of music
C_0c375df1b7874f38a2530ccfccb1d6e1_1_q#4	Did they ever have dreams of tourning
C_0c375df1b7874f38a2530ccfccb1d6e1_1_q#5	Were they always into music
C_0c375df1b7874f38a2530ccfccb1d6e1_1_q#6	did they have a back up plan if music fell thru
C_8d50647977304f559cc6b26bd64e27fc_1_q#0	when did he die?
C_8d50647977304f559cc6b26bd64e27fc_1_q#1	Are there any other interesting aspects about this article?
C_8d50647977304f559cc6b26bd64e27fc_1_q#2	did he have children?
C_8d50647977304f559cc6b26bd64e27fc_1_q#3	what did his daughter die from?
C_8d50647977304f559cc6b26bd64e27fc_1_q#4	what did he do after her death?
C_8d50647977304f559cc6b26bd64e27fc_1_q#5	what does his epitaph read?
C_8d50647977304f559cc6b26bd64e27fc_1_q#6	when did he die?
C_8d50647977304f559cc6b26bd64e27fc_1_q#7	did he have a wife?
C_8d50647977304f559cc6b26bd64e27fc_1_q#8	what did they tell her?
C_61f7b6bfa43f4590b3b5f6583174f11a_0_q#0	What albums were released bewteen 2005-2010?
C_61f7b6bfa43f4590b3b5f6583174f11a_0_q#1	What were the titles of the albums?
C_61f7b6bfa43f4590b3b5f6583174f11a_0_q#2	What were the singles released from that album?
C_61f7b6bfa43f4590b3b5f6583174f11a_0_q#3	Were they number 1 hits?
C_61f7b6bfa43f4590b3b5f6583174f11a_0_q#4	What other albums did they release?
C_61f7b6bfa43f4590b3b5f6583174f11a_0_q#5	What singles were on that album?
C_61f7b6bfa43f4590b3b5f6583174f11a_0_q#6	Wasn't that the name of the 2005 album?
C_502dac1d421944dfaf5a09b716a19c4b_1_q#0	what is angel dust?
C_502dac1d421944dfaf5a09b716a19c4b_1_q#1	was faith no more a band?
C_502dac1d421944dfaf5a09b716a19c4b_1_q#2	what was angel dust?
C_502dac1d421944dfaf5a09b716a19c4b_1_q#3	what kind of music does the band make?
C_502dac1d421944dfaf5a09b716a19c4b_1_q#4	anything interesting?
C_b200a4798a7349ff8822b7bcf5addda2_0_q#0	what did he have to do with science and technology?
C_b200a4798a7349ff8822b7bcf5addda2_0_q#1	what did it influence them to do?
C_b200a4798a7349ff8822b7bcf5addda2_0_q#2	what was his biggest accomplishment?
C_b200a4798a7349ff8822b7bcf5addda2_0_q#3	how did the world react to this theory?
C_b200a4798a7349ff8822b7bcf5addda2_0_q#4	what was his greatest accomplishment?
C_b200a4798a7349ff8822b7bcf5addda2_0_q#5	did he win any sort of praise or awards?
C_b200a4798a7349ff8822b7bcf5addda2_0_q#6	Are there any other interesting aspects about this article?
C_2a5565a59286404c9b962d2cd426be68_0_q#0	What type of work did Lillian do?
C_2a5565a59286404c9b962d2cd426be68_0_q#1	What other type of work did she do?
C_2a5565a59286404c9b962d2cd426be68_0_q#2	What type of books did she write?
C_2a5565a59286404c9b962d2cd426be68_0_q#3	Did she write anything else?
C_2a5565a59286404c9b962d2cd426be68_0_q#4	Did she have any other career highlights?
C_2a5565a59286404c9b962d2cd426be68_0_q#5	Why did they write as sole authors?
C_2a5565a59286404c9b962d2cd426be68_0_q#6	Is there anything else interesting?
C_2a5565a59286404c9b962d2cd426be68_0_q#7	What other things did the Gilbreths do?
C_46b0baa6f2eb4e558d0f6df73e54b517_0_q#0	when did he become bishop of Imus?
C_46b0baa6f2eb4e558d0f6df73e54b517_0_q#1	what did he do before that?
C_46b0baa6f2eb4e558d0f6df73e54b517_0_q#2	how was his life during his tenure?
C_46b0baa6f2eb4e558d0f6df73e54b517_0_q#3	did he ever meet the pope?
C_46b0baa6f2eb4e558d0f6df73e54b517_0_q#4	could you tell me more about him please?
C_9c9610aa3ce045f884f748c530eec16f_0_q#0	How was his third win different?
C_9c9610aa3ce045f884f748c530eec16f_0_q#1	Did he ever have to deal with injuries?
C_9c9610aa3ce045f884f748c530eec16f_0_q#2	What is one interesting piece of information from the article?
C_9c9610aa3ce045f884f748c530eec16f_0_q#3	Why was there plan upset?
C_9c9610aa3ce045f884f748c530eec16f_0_q#4	Did he retire after his third win?
C_9c9610aa3ce045f884f748c530eec16f_0_q#5	Who took second when he won?
C_9c9610aa3ce045f884f748c530eec16f_0_q#6	Were they from the same country?
C_03bc43463b984a15a99be98521739e74_0_q#0	What is Hypnotic Suggestion?
C_03bc43463b984a15a99be98521739e74_0_q#1	Was this album successul?
C_03bc43463b984a15a99be98521739e74_0_q#2	What is Fun Trick Noisemaker?
C_03bc43463b984a15a99be98521739e74_0_q#3	What were the single hits?
C_eaf0dac19b264168a521b97b0b6d3752_0_q#0	What influenced Mcphersons career?
C_eaf0dac19b264168a521b97b0b6d3752_0_q#1	how did her faith guide her in helping people?
C_eaf0dac19b264168a521b97b0b6d3752_0_q#2	where there any conflicts in her faith healing or ministry?
C_eaf0dac19b264168a521b97b0b6d3752_0_q#3	Did she have any children?
C_eaf0dac19b264168a521b97b0b6d3752_0_q#4	Are there any other interesting aspects about this article?
C_eaf0dac19b264168a521b97b0b6d3752_0_q#5	did she practice faith healing until she passed away?
C_d6375edfbf57404b88c47daa80fb83f0_0_q#0	Was Red on radio
C_d6375edfbf57404b88c47daa80fb83f0_0_q#1	Did he do ads on radio or shows?
C_d6375edfbf57404b88c47daa80fb83f0_0_q#2	Was the show popular
C_d6375edfbf57404b88c47daa80fb83f0_0_q#3	How was his personal life
C_d6375edfbf57404b88c47daa80fb83f0_0_q#4	Was he married?
C_d6375edfbf57404b88c47daa80fb83f0_0_q#5	Did he get divorced?
C_f61797b8cc554761a4647de15fbd2199_1_q#0	what happened in 2006?
C_f61797b8cc554761a4647de15fbd2199_1_q#1	how did the album do?
C_f61797b8cc554761a4647de15fbd2199_1_q#2	why did sales decline rapidly?
C_f61797b8cc554761a4647de15fbd2199_1_q#3	what was his greatest accomplishment?
C_f61797b8cc554761a4647de15fbd2199_1_q#4	how did "make ya feel beautiful" do?
C_f61797b8cc554761a4647de15fbd2199_1_q#5	what is the most important fact in this article?
C_f61797b8cc554761a4647de15fbd2199_1_q#6	Are there any other interesting aspects about this article?
C_f61797b8cc554761a4647de15fbd2199_1_q#7	what was the season 7 farewell song?
C_e8222f72e3ca4f74a76588abb3ba15bb_0_q#0	What is You're living all over me?
C_e8222f72e3ca4f74a76588abb3ba15bb_0_q#1	Was it successful?
C_e8222f72e3ca4f74a76588abb3ba15bb_0_q#2	Did it win any awards?
C_e8222f72e3ca4f74a76588abb3ba15bb_0_q#3	Were any singles released from it?
C_e8222f72e3ca4f74a76588abb3ba15bb_0_q#4	What was the Weed Forestin' Tape?
C_e8222f72e3ca4f74a76588abb3ba15bb_0_q#5	Was it successful?
C_e8222f72e3ca4f74a76588abb3ba15bb_0_q#6	What other interesting things can you tell me about the article?
C_c81777bed23f4fd3a49716508c674479_0_q#0	When was the Junimea reception
C_c81777bed23f4fd3a49716508c674479_0_q#1	Who else was involved in the Junimea reception?
C_c81777bed23f4fd3a49716508c674479_0_q#2	What did Maiorescu do in the reception?
C_c81777bed23f4fd3a49716508c674479_0_q#3	What was Petre P. Carp's role in the reception?
C_c81777bed23f4fd3a49716508c674479_0_q#4	How long did the reception last?
C_c81777bed23f4fd3a49716508c674479_0_q#5	What was the purpose of the reception?
C_b0e09b1b5e694dd1aa7694aaa0a637a4_1_q#0	do they have trail rides at the houston livestock show and rodeo?
C_b0e09b1b5e694dd1aa7694aaa0a637a4_1_q#1	are the trail rides open to the public?
C_b0e09b1b5e694dd1aa7694aaa0a637a4_1_q#2	Are the trail rides competitive or for leisure?
C_b0e09b1b5e694dd1aa7694aaa0a637a4_1_q#3	Is the trail ride part of a parade?
C_b0e09b1b5e694dd1aa7694aaa0a637a4_1_q#4	How far is the longest trail ride?
C_b0e09b1b5e694dd1aa7694aaa0a637a4_1_q#5	where are the trail rides held?
C_b0e09b1b5e694dd1aa7694aaa0a637a4_1_q#6	Does it cost anything to do the trail ride?
C_b0e09b1b5e694dd1aa7694aaa0a637a4_1_q#7	Is the trail ride suitable for children?
C_e1d668882c39441abf5804d2a7db0abc_0_q#0	what were edwins early scandals?
C_e1d668882c39441abf5804d2a7db0abc_0_q#1	Are there any other interesting aspects about this article?
C_e1d668882c39441abf5804d2a7db0abc_0_q#2	how did the press take his demonstration?
C_e1d668882c39441abf5804d2a7db0abc_0_q#3	what did he go on to do after being questioned?
C_e1d668882c39441abf5804d2a7db0abc_0_q#4	were his accusations true?
C_e1d668882c39441abf5804d2a7db0abc_0_q#5	was the book well-sold?
C_d189e6b99ea04627b701abfd791e3d8a_0_q#0	What was her first music performance?
C_d189e6b99ea04627b701abfd791e3d8a_0_q#1	Was she given any award as a singer?
C_d189e6b99ea04627b701abfd791e3d8a_0_q#2	Who has she sing with?
C_d189e6b99ea04627b701abfd791e3d8a_0_q#3	Who is her Manager?
C_d189e6b99ea04627b701abfd791e3d8a_0_q#4	What special thing happened to her durin her music career?
C_d189e6b99ea04627b701abfd791e3d8a_0_q#5	What is the name of her album
C_d189e6b99ea04627b701abfd791e3d8a_0_q#6	Is there anything intresting?
C_d189e6b99ea04627b701abfd791e3d8a_0_q#7	What is the name of her hit song?
C_d189e6b99ea04627b701abfd791e3d8a_0_q#8	When did she start to sing?
C_d189e6b99ea04627b701abfd791e3d8a_0_q#9	What is the name of her parent?
C_6fe50cb8b6144d20893642dac99da424_1_q#0	What is Lundgrens diet
C_6fe50cb8b6144d20893642dac99da424_1_q#1	why did he decide to do that
C_6fe50cb8b6144d20893642dac99da424_1_q#2	what was his training like
C_6fe50cb8b6144d20893642dac99da424_1_q#3	does he have a specific program he follows
C_6fe50cb8b6144d20893642dac99da424_1_q#4	does he do weights or cardio
C_6fe50cb8b6144d20893642dac99da424_1_q#5	Are there any foods he doesn't eat
C_6fe50cb8b6144d20893642dac99da424_1_q#6	what else can you tell me about his diet
C_6fe50cb8b6144d20893642dac99da424_1_q#7	what will the vitamins and supplements do
C_6fe50cb8b6144d20893642dac99da424_1_q#8	what else can you tell me about why he looks so young
C_6fe50cb8b6144d20893642dac99da424_1_q#9	Are there any other interesting aspects about this article?
C_6fe50cb8b6144d20893642dac99da424_1_q#10	what is the book about
C_6fe50cb8b6144d20893642dac99da424_1_q#11	what is the most important part in the book
C_1f76f6dde46c4c2ba2deb1f16bb4ae64_0_q#0	Who were the librettists?
C_1f76f6dde46c4c2ba2deb1f16bb4ae64_0_q#1	What did they do?
C_1f76f6dde46c4c2ba2deb1f16bb4ae64_0_q#2	How long was Louis with him?
C_1f76f6dde46c4c2ba2deb1f16bb4ae64_0_q#3	Were there any other notable librettists?
C_1f76f6dde46c4c2ba2deb1f16bb4ae64_0_q#4	What else did he do with them?
C_1f76f6dde46c4c2ba2deb1f16bb4ae64_0_q#5	So they quit because he was rude?
C_1f76f6dde46c4c2ba2deb1f16bb4ae64_0_q#6	Did they produce any notable music?
C_59b891ce14894c439acb4b0e4e20610e_1_q#0	What happened in 1985?
C_59b891ce14894c439acb4b0e4e20610e_1_q#1	What happened in 1986?
C_59b891ce14894c439acb4b0e4e20610e_1_q#2	What happened in 1987?
C_59b891ce14894c439acb4b0e4e20610e_1_q#3	What happened in 1988?
C_59b891ce14894c439acb4b0e4e20610e_1_q#4	What happened in 1989?
C_59b891ce14894c439acb4b0e4e20610e_1_q#5	What happened in 2004?
C_0a64ac1ad9134701b8a22e688f8d2e85_0_q#0	What were the Duet projects?
C_0a64ac1ad9134701b8a22e688f8d2e85_0_q#1	What songs did they play together?
C_0a64ac1ad9134701b8a22e688f8d2e85_0_q#2	What came of the duets?
C_0a64ac1ad9134701b8a22e688f8d2e85_0_q#3	Was the concert a success?
C_0a64ac1ad9134701b8a22e688f8d2e85_0_q#4	What followed their concert?
C_0a64ac1ad9134701b8a22e688f8d2e85_0_q#5	What songs were on The New Crystal Silence?
C_61b4d7af5b154ff3a186d71bba3306fe_0_q#0	What happened in his personal life?
C_61b4d7af5b154ff3a186d71bba3306fe_0_q#1	What happened after they get to know that?
C_61b4d7af5b154ff3a186d71bba3306fe_0_q#2	Was he punished or charged for this?
C_61b4d7af5b154ff3a186d71bba3306fe_0_q#3	What was his real heritage?
C_61b4d7af5b154ff3a186d71bba3306fe_0_q#4	Are there any other interesting aspects about this article?
C_61b4d7af5b154ff3a186d71bba3306fe_0_q#5	Did the couples go along very well?
C_61b4d7af5b154ff3a186d71bba3306fe_0_q#6	Why did they divorce?
C_61b4d7af5b154ff3a186d71bba3306fe_0_q#7	Which other names were worth mentioning in the contested Heritage?
C_61b4d7af5b154ff3a186d71bba3306fe_0_q#8	What did he do in the contested heritage?
C_2bb9961f1e904750ad54346bf4c542f3_1_q#0	what did she do in 2010?
C_2bb9961f1e904750ad54346bf4c542f3_1_q#1	What were those films?
C_2bb9961f1e904750ad54346bf4c542f3_1_q#2	did she win any awards?
C_2bb9961f1e904750ad54346bf4c542f3_1_q#3	what did she do in 2012?
C_2bb9961f1e904750ad54346bf4c542f3_1_q#4	what was the honest company?
C_2bb9961f1e904750ad54346bf4c542f3_1_q#5	did she right a book?
C_5eafb25cd66a42ffa7d27f8c4a69c2ce_1_q#0	Where did John F. Kennedy Jr. go to school?
C_5eafb25cd66a42ffa7d27f8c4a69c2ce_1_q#1	How did he do while in school?
C_5eafb25cd66a42ffa7d27f8c4a69c2ce_1_q#2	What else is important to know about his early life?
C_5eafb25cd66a42ffa7d27f8c4a69c2ce_1_q#3	Who died?
C_5eafb25cd66a42ffa7d27f8c4a69c2ce_1_q#4	Are there any other interesting aspects about this article?
C_ac346bb01f584440a4c164ee67b7cd9d_1_q#0	What kind of art did Scott do?
C_ac346bb01f584440a4c164ee67b7cd9d_1_q#1	Did he release any albums?
C_ac346bb01f584440a4c164ee67b7cd9d_1_q#2	Did that album have an singles on it or successful songs?
C_ac346bb01f584440a4c164ee67b7cd9d_1_q#3	What came of his album 12 bar blues?
C_ac346bb01f584440a4c164ee67b7cd9d_1_q#4	After that album did he release another?
C_ac346bb01f584440a4c164ee67b7cd9d_1_q#5	Which genres did "Happy" feature?
C_ac346bb01f584440a4c164ee67b7cd9d_1_q#6	Did the album have any singles?
C_73f95fad124e4806948036136ab069db_1_q#0	Where was Golgi born?
C_73f95fad124e4806948036136ab069db_1_q#1	Did Golgi complete any military service?
C_73f95fad124e4806948036136ab069db_1_q#2	Who was Golgi's most important teacher?
C_73f95fad124e4806948036136ab069db_1_q#3	Did Golgi marry?
C_73f95fad124e4806948036136ab069db_1_q#4	Did Golgi have children?
C_7cc834d5467d4137885d65c066aeacce_1_q#0	What did he coach?
C_7cc834d5467d4137885d65c066aeacce_1_q#1	How did his team do?
C_7cc834d5467d4137885d65c066aeacce_1_q#2	Did he win any games?
C_7cc834d5467d4137885d65c066aeacce_1_q#3	What was his teams name?
C_7cc834d5467d4137885d65c066aeacce_1_q#4	Did he coach any other teams?
C_7cc834d5467d4137885d65c066aeacce_1_q#5	Are there any other interesting aspects about this article?
C_7cc834d5467d4137885d65c066aeacce_1_q#6	Why did he do that?
C_7cc834d5467d4137885d65c066aeacce_1_q#7	Was that a good thing?
C_7cc834d5467d4137885d65c066aeacce_1_q#8	How did the team do under his control?
C_f87b4006bda3474abe291cb38f271fe6_0_q#0	Was the movie originally in limited release?
C_f87b4006bda3474abe291cb38f271fe6_0_q#1	In what markets were those engagements?
C_f87b4006bda3474abe291cb38f271fe6_0_q#2	When did the movie go into wide release?
C_f87b4006bda3474abe291cb38f271fe6_0_q#3	How was the opening weekend box office?
C_f87b4006bda3474abe291cb38f271fe6_0_q#4	Were there any notable premiere events?
C_f87b4006bda3474abe291cb38f271fe6_0_q#5	How were the reviews?
C_f87b4006bda3474abe291cb38f271fe6_0_q#6	What was the ticket price for the road show screenings?
C_f87b4006bda3474abe291cb38f271fe6_0_q#7	Were there any notable celebrities in attendance?
C_f87b4006bda3474abe291cb38f271fe6_0_q#8	Was there television coverage of the premieres?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#0	Where is she from?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#1	Is she married?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#2	When did they marry?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#3	Did they have children?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#4	What hobbies does she enjoy?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#5	Does she still live in New York?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#6	What else did you find interesting about her?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#7	How did that go?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#8	Did she do any other reality shows?
C_079b91547f284238beb1cb25b3c7ef6a_0_q#9	Does she have a supportive family?
C_10f543ec7eb343aca5b764d21b721d2b_0_q#0	What was his solo work like?
C_10f543ec7eb343aca5b764d21b721d2b_0_q#1	What was an album he cut during his solo work?
C_10f543ec7eb343aca5b764d21b721d2b_0_q#2	What singles came from that album?
C_10f543ec7eb343aca5b764d21b721d2b_0_q#3	Did he tour solo?
C_10f543ec7eb343aca5b764d21b721d2b_0_q#4	Was Young Prayer successful?
C_10f543ec7eb343aca5b764d21b721d2b_0_q#5	Did he write his own songs?
C_10f543ec7eb343aca5b764d21b721d2b_0_q#6	Are there any other interesting aspects about this article?
C_10f543ec7eb343aca5b764d21b721d2b_0_q#7	What were some singles that were released?
C_10f543ec7eb343aca5b764d21b721d2b_0_q#8	Did he win any awards or recognition during this time in his solo career?
C_c8669da93a354fe6ba8ffda4711a8b00_1_q#0	What is the relation between Loki and MC2
C_c8669da93a354fe6ba8ffda4711a8b00_1_q#1	What is the relation between Loki and Journey to Mystery?
C_c8669da93a354fe6ba8ffda4711a8b00_1_q#2	What happened after that?
C_c8669da93a354fe6ba8ffda4711a8b00_1_q#3	What did Odin did next?
C_c8669da93a354fe6ba8ffda4711a8b00_1_q#4	What are the tools required for the process?
C_c8669da93a354fe6ba8ffda4711a8b00_1_q#5	Are there any other interesting aspects about this article?
C_c8669da93a354fe6ba8ffda4711a8b00_1_q#6	Did she do it?
C_c8669da93a354fe6ba8ffda4711a8b00_1_q#7	What was his favorite weapon or tool?
C_88643f3e0cd847458876fd02cd03edcf_1_q#0	Where did she grow up?
C_88643f3e0cd847458876fd02cd03edcf_1_q#1	When did she settle in England?
C_88643f3e0cd847458876fd02cd03edcf_1_q#2	When did she start acting?
C_88643f3e0cd847458876fd02cd03edcf_1_q#3	Who are her parents?
C_88643f3e0cd847458876fd02cd03edcf_1_q#4	Does she have siblings?
C_923c916a2fff44218bc884172fe469d5_1_q#0	What did James accomplish in the 20s and 30s?
C_923c916a2fff44218bc884172fe469d5_1_q#1	Did he get the part he was auditioning for?
C_923c916a2fff44218bc884172fe469d5_1_q#2	How many people followed his way of doing blues?
C_923c916a2fff44218bc884172fe469d5_1_q#3	How was this received by audiences?
C_923c916a2fff44218bc884172fe469d5_1_q#4	Did he receive any awards?
C_923c916a2fff44218bc884172fe469d5_1_q#5	Are there any other interesting aspects about this article?
C_923c916a2fff44218bc884172fe469d5_1_q#6	Did the sales eventually pick up?
C_923c916a2fff44218bc884172fe469d5_1_q#7	Was he satisfied with that?
C_b6428806ef5a403bb8c71fbe8ff94ca1_1_q#0	How did he start his political career?
C_b6428806ef5a403bb8c71fbe8ff94ca1_1_q#1	What did he do in Utah?
C_b6428806ef5a403bb8c71fbe8ff94ca1_1_q#2	What did he say about women's suffrage?
C_b6428806ef5a403bb8c71fbe8ff94ca1_1_q#3	What was his military career like?
C_b6428806ef5a403bb8c71fbe8ff94ca1_1_q#4	Did he do anything other than being a chaplain in the army?
C_b6428806ef5a403bb8c71fbe8ff94ca1_1_q#5	Are there any other interesting aspects about this article?
C_b6428806ef5a403bb8c71fbe8ff94ca1_1_q#6	How did they unfairly influence the election?
C_62ee92bf554443ccb8eae451e7d0a655_0_q#0	Who is Isaac Babel?
C_62ee92bf554443ccb8eae451e7d0a655_0_q#1	What were the Odessa Tales?
C_62ee92bf554443ccb8eae451e7d0a655_0_q#2	Was there a lot of violence at the time?
C_62ee92bf554443ccb8eae451e7d0a655_0_q#3	How many stories did he write?
C_45ba0c390d3e4ee8989340cd07a4f706_0_q#0	Who was the new frontman?
C_45ba0c390d3e4ee8989340cd07a4f706_0_q#1	When did he join the band?
C_45ba0c390d3e4ee8989340cd07a4f706_0_q#2	Who did he replace?
C_45ba0c390d3e4ee8989340cd07a4f706_0_q#3	What instrument did he play?
C_45ba0c390d3e4ee8989340cd07a4f706_0_q#4	How many albums did he release?
C_45ba0c390d3e4ee8989340cd07a4f706_0_q#5	Did he leave the band?
C_45ba0c390d3e4ee8989340cd07a4f706_0_q#6	Why did he depart from Foreigner?
